date,datetimeObj,type,posts,Overall_EMA
09/11/2019,2019-09-11,TT,1,0.4954853755859061
09/11/2019,2019-09-11,NTT,1,0.6216140316894295
09/11/2019,2019-09-11,Unavailable,0,0.4662105237670721
09/12/2019,2019-09-12,TT,22,5.849657892825305
09/12/2019,2019-09-12,NTT,8,6.387243419618979
09/12/2019,2019-09-12,Unavailable,2,5.290432564714234
09/17/2019,2019-09-17,TT,5,5.217824423535675
09/17/2019,2019-09-17,NTT,2,4.413368317651757
09/17/2019,2019-09-17,Unavailable,0,3.3100262382388173
09/18/2019,2019-09-18,TT,1,2.732519678679113
09/18/2019,2019-09-18,NTT,0,2.0493897590093346
09/18/2019,2019-09-18,Unavailable,0,1.5370423192570009
09/20/2019,2019-09-20,TT,5,2.4027817394427506
09/20/2019,2019-09-20,NTT,1,2.052086304582063
09/20/2019,2019-09-20,Unavailable,0,1.5390647284365473
09/27/2019,2019-09-27,TT,7,2.9042985463274102
09/27/2019,2019-09-27,NTT,4,3.178223909745558
09/27/2019,2019-09-27,Unavailable,0,2.383667932309168
10/01/2019,2019-10-01,TT,0,1.787750949231876
10/01/2019,2019-10-01,NTT,1,1.590813211923907
10/01/2019,2019-10-01,Unavailable,0,1.19310990894293
10/02/2019,2019-10-02,TT,0,0.8948324317071975
10/02/2019,2019-10-02,NTT,1,0.9211243237803981
10/02/2019,2019-10-02,Unavailable,0,0.6908432428352985
10/04/2019,2019-10-04,TT,5,1.7681324321264742
10/04/2019,2019-10-04,NTT,2,1.8260993240948558
10/04/2019,2019-10-04,Unavailable,1,1.6195744930711418
10/07/2019,2019-10-07,TT,1,1.4646808698033562
10/07/2019,2019-10-07,NTT,1,1.348510652352517
10/07/2019,2019-10-07,Unavailable,0,1.0113829892643877
10/08/2019,2019-10-08,TT,1,1.0085372419482908
10/08/2019,2019-10-08,NTT,0,0.7564029314612181
10/08/2019,2019-10-08,Unavailable,0,0.5673021985959135
10/10/2019,2019-10-10,TT,3,1.1754766489469353
10/10/2019,2019-10-10,NTT,3,1.6316074867102017
10/10/2019,2019-10-10,Unavailable,1,1.473705615032651
10/11/2019,2019-10-11,TT,1,1.3552792112744882
10/11/2019,2019-10-11,NTT,1,1.266459408455866
10/11/2019,2019-10-11,Unavailable,0,0.9498445563418995
10/16/2019,2019-10-16,TT,0,0.7123834172564245
10/16/2019,2019-10-16,NTT,1,0.7842875629423185
10/16/2019,2019-10-16,Unavailable,0,0.5882156722067388
10/17/2019,2019-10-17,TT,0,0.44116175415505404
10/17/2019,2019-10-17,NTT,1,0.5808713156162905
10/17/2019,2019-10-17,Unavailable,0,0.4356534867122178
10/18/2019,2019-10-18,TT,6,1.8267401150341638
10/18/2019,2019-10-18,NTT,2,1.870055086275623
10/18/2019,2019-10-18,Unavailable,0,1.402541314706717
10/21/2019,2019-10-21,TT,1,1.3019059860300377
10/21/2019,2019-10-21,NTT,1,1.226429489522528
10/21/2019,2019-10-21,Unavailable,0,0.919822117141896
10/22/2019,2019-10-22,TT,1,0.939866587856422
10/22/2019,2019-10-22,NTT,0,0.7048999408923163
10/22/2019,2019-10-22,Unavailable,0,0.5286749556692372
10/23/2019,2019-10-23,TT,6,1.8965062167519282
10/23/2019,2019-10-23,NTT,0,1.422379662563946
10/23/2019,2019-10-23,Unavailable,0,1.0667847469229594
10/25/2019,2019-10-25,TT,2,1.3000885601922196
10/25/2019,2019-10-25,NTT,1,1.2250664201441646
10/25/2019,2019-10-25,Unavailable,0,0.9187998151081234
10/28/2019,2019-10-28,TT,1,0.9390998613310926
10/28/2019,2019-10-28,NTT,0,0.7043248959983194
10/28/2019,2019-10-28,Unavailable,0,0.5282436719987395
10/29/2019,2019-10-29,TT,0,0.39618275399905456
10/29/2019,2019-10-29,NTT,1,0.547137065499291
10/29/2019,2019-10-29,Unavailable,0,0.4103527991244682
11/01/2019,2019-11-01,TT,1,0.5577645993433512
11/01/2019,2019-11-01,NTT,1,0.6683234495075133
11/01/2019,2019-11-01,Unavailable,0,0.501242587130635
11/02/2019,2019-11-02,TT,0,0.3759319403479762
11/02/2019,2019-11-02,NTT,0,0.2819489552609821
11/02/2019,2019-11-02,Unavailable,1,0.46146171644573664
11/03/2019,2019-11-03,TT,1,0.5960962873343024
11/03/2019,2019-11-03,NTT,0,0.4470722155007268
11/03/2019,2019-11-03,Unavailable,0,0.33530416162554505
11/06/2019,2019-11-06,TT,0,0.25147812121915875
11/06/2019,2019-11-06,NTT,1,0.4386085909143691
11/06/2019,2019-11-06,Unavailable,0,0.32895644318577677
11/07/2019,2019-11-07,TT,3,0.9967173323893327
11/07/2019,2019-11-07,NTT,2,1.2475379992919995
11/07/2019,2019-11-07,Unavailable,1,1.1856534994689996
11/08/2019,2019-11-08,TT,1,1.1392401246017496
11/08/2019,2019-11-08,NTT,1,1.104430093451312
11/08/2019,2019-11-08,Unavailable,0,0.828322570088484
11/11/2019,2019-11-11,TT,0,0.6212419275663629
11/11/2019,2019-11-11,NTT,1,0.7159314456747722
11/11/2019,2019-11-11,Unavailable,0,0.536948584256079
11/13/2019,2019-11-13,TT,1,0.6527114381920592
11/13/2019,2019-11-13,NTT,0,0.4895335786440444
11/13/2019,2019-11-13,Unavailable,0,0.36715018398303323
11/14/2019,2019-11-14,TT,1,0.525362637987275
11/14/2019,2019-11-14,NTT,0,0.3940219784904562
11/14/2019,2019-11-14,Unavailable,0,0.29551648386784213
11/15/2019,2019-11-15,TT,1,0.47163736290088165
11/15/2019,2019-11-15,NTT,1,0.6037280221756612
11/15/2019,2019-11-15,Unavailable,0,0.4527960166317459
11/20/2019,2019-11-20,TT,1,0.5895970124738094
11/20/2019,2019-11-20,NTT,1,0.692197759355357
11/20/2019,2019-11-20,Unavailable,0,0.5191483195165177
11/21/2019,2019-11-21,TT,0,0.3893612396373883
11/21/2019,2019-11-21,NTT,1,0.5420209297280413
11/21/2019,2019-11-21,Unavailable,0,0.40651569729603093
11/27/2019,2019-11-27,TT,0,0.30488677297202316
11/27/2019,2019-11-27,NTT,2,0.7286650797290174
11/27/2019,2019-11-27,Unavailable,0,0.546498809796763
12/01/2019,2019-12-01,TT,0,0.40987410734757224
12/01/2019,2019-12-01,NTT,2,0.8074055805106792
12/01/2019,2019-12-01,Unavailable,0,0.6055541853830093
12/06/2019,2019-12-06,TT,1,0.7041656390372569
12/06/2019,2019-12-06,NTT,5,1.778124229277943
12/06/2019,2019-12-06,Unavailable,0,1.333593171958457
12/07/2019,2019-12-07,TT,1,1.2501948789688426
12/07/2019,2019-12-07,NTT,0,0.9376461592266319
12/07/2019,2019-12-07,Unavailable,0,0.7032346194199738
12/09/2019,2019-12-09,TT,0,0.5274259645649803
12/09/2019,2019-12-09,NTT,1,0.6455694734237352
12/09/2019,2019-12-09,Unavailable,0,0.4841771050678013
12/12/2019,2019-12-12,TT,0,0.36313282880085096
12/12/2019,2019-12-12,NTT,3,1.0223496216006385
12/12/2019,2019-12-12,Unavailable,0,0.7667622162004788
12/15/2019,2019-12-15,TT,1,0.8250716621503591
12/15/2019,2019-12-15,NTT,0,0.6188037466127693
12/15/2019,2019-12-15,Unavailable,0,0.4641028099595769
12/17/2019,2019-12-17,TT,1,0.5980771074696827
12/17/2019,2019-12-17,NTT,1,0.6985578306022621
12/17/2019,2019-12-17,Unavailable,0,0.5239183729516965
12/20/2019,2019-12-20,TT,1,0.6429387797137723
12/20/2019,2019-12-20,NTT,2,0.9822040847853293
12/20/2019,2019-12-20,Unavailable,1,0.986653063588997
12/26/2019,2019-12-26,TT,1,0.9899897976917478
12/26/2019,2019-12-26,NTT,0,0.7424923482688107
12/26/2019,2019-12-26,Unavailable,0,0.556869261201608
01/03/2020,2020-01-03,TT,1,0.6676519459012059
01/03/2020,2020-01-03,NTT,0,0.5007389594259044
01/03/2020,2020-01-03,Unavailable,0,0.3755542195694283
01/04/2020,2020-01-04,TT,1,0.5316656646770713
01/04/2020,2020-01-04,NTT,0,0.39874924850780347
01/04/2020,2020-01-04,Unavailable,0,0.29906193638085254
01/10/2020,2020-01-10,TT,2,0.7242964522856394
01/10/2020,2020-01-10,NTT,2,1.0432223392142297
01/10/2020,2020-01-10,Unavailable,0,0.7824167544106723
01/17/2020,2020-01-17,TT,1,0.8368125658080042
01/17/2020,2020-01-17,NTT,1,0.8776094243560032
01/17/2020,2020-01-17,Unavailable,0,0.6582070682670023
01/21/2020,2020-01-21,TT,0,0.49365530120025164
01/21/2020,2020-01-21,NTT,1,0.6202414759001887
01/21/2020,2020-01-21,Unavailable,0,0.46518110692514153
01/24/2020,2020-01-24,TT,1,0.5988858301938561
01/24/2020,2020-01-24,NTT,2,0.9491643726453922
01/24/2020,2020-01-24,Unavailable,0,0.7118732794840441
01/31/2020,2020-01-31,TT,1,0.7839049596130332
01/31/2020,2020-01-31,NTT,2,1.087928719709775
01/31/2020,2020-01-31,Unavailable,0,0.8159465397823311
02/01/2020,2020-02-01,TT,0,0.6119599048367482
02/01/2020,2020-02-01,NTT,1,0.7089699286275611
02/01/2020,2020-02-01,Unavailable,0,0.5317274464706708
02/07/2020,2020-02-07,TT,0,0.3987955848530031
02/07/2020,2020-02-07,NTT,1,0.5490966886397524
02/07/2020,2020-02-07,Unavailable,0,0.41182251647981427
02/12/2020,2020-02-12,TT,1,0.5588668873598607
02/12/2020,2020-02-12,NTT,0,0.4191501655198955
02/12/2020,2020-02-12,Unavailable,0,0.31436262413992155
02/14/2020,2020-02-14,TT,0,0.23577196810494114
02/14/2020,2020-02-14,NTT,1,0.4268289760787059
02/14/2020,2020-02-14,Unavailable,0,0.3201217320590294
02/20/2020,2020-02-20,TT,0,0.240091299044272
02/20/2020,2020-02-20,NTT,1,0.43006847428320405
02/20/2020,2020-02-20,Unavailable,0,0.322551355712403
02/21/2020,2020-02-21,TT,0,0.24191351678430223
02/21/2020,2020-02-21,NTT,2,0.6814351375882267
02/21/2020,2020-02-21,Unavailable,0,0.51107635319117
02/27/2020,2020-02-27,TT,0,0.38330726489337746
02/27/2020,2020-02-27,NTT,3,1.0374804486700333
02/27/2020,2020-02-27,Unavailable,0,0.7781103365025249
02/28/2020,2020-02-28,TT,0,0.5835827523768936
02/28/2020,2020-02-28,NTT,1,0.6876870642826701
02/28/2020,2020-02-28,Unavailable,0,0.5157652982120026
03/05/2020,2020-03-05,TT,0,0.3868239736590019
03/05/2020,2020-03-05,NTT,3,1.0401179802442515
03/05/2020,2020-03-05,Unavailable,0,0.7800884851831886
03/07/2020,2020-03-07,TT,0,0.5850663638873914
03/07/2020,2020-03-07,NTT,1,0.6887997729155436
03/07/2020,2020-03-07,Unavailable,0,0.5165998296866576
03/10/2020,2020-03-10,TT,0,0.3874498722649932
03/10/2020,2020-03-10,NTT,1,0.540587404198745
03/10/2020,2020-03-10,Unavailable,0,0.4054405531490587
03/11/2020,2020-03-11,TT,0,0.304080414861794
03/11/2020,2020-03-11,NTT,1,0.4780603111463455
03/11/2020,2020-03-11,Unavailable,0,0.3585452333597591
03/23/2020,2020-03-23,TT,0,0.2689089250198193
03/23/2020,2020-03-23,NTT,1,0.4516816937648645
03/23/2020,2020-03-23,Unavailable,0,0.33876127032364833
03/26/2020,2020-03-26,TT,0,0.2540709527427362
03/26/2020,2020-03-26,NTT,1,0.4405532145570522
03/26/2020,2020-03-26,Unavailable,0,0.33041491091778913
04/03/2020,2020-04-03,TT,1,0.4978111831883419
04/03/2020,2020-04-03,NTT,0,0.3733583873912564
04/03/2020,2020-04-03,Unavailable,1,0.5300187905434423
04/17/2020,2020-04-17,TT,1,0.6475140929075817
04/17/2020,2020-04-17,NTT,0,0.4856355696806862
04/17/2020,2020-04-17,Unavailable,0,0.3642266772605146
05/01/2020,2020-05-01,TT,0,0.27317000794538593
05/01/2020,2020-05-01,NTT,2,0.7048775059590395
05/01/2020,2020-05-01,Unavailable,0,0.5286581294692796
05/15/2020,2020-05-15,TT,0,0.3964935971019597
05/15/2020,2020-05-15,NTT,2,0.7973701978264699
05/15/2020,2020-05-15,Unavailable,0,0.5980276483698523
06/03/2020,2020-06-03,TT,0,0.44852073627738925
06/03/2020,2020-06-03,NTT,1,0.5863905522080419
06/03/2020,2020-06-03,Unavailable,0,0.43979291415603144
06/05/2020,2020-06-05,TT,0,0.3298446856170235
06/05/2020,2020-06-05,NTT,1,0.49738351421276766
06/05/2020,2020-06-05,Unavailable,0,0.3730376356595757
06/10/2020,2020-06-10,TT,1,0.5297782267446819
06/10/2020,2020-06-10,NTT,3,1.1473336700585115
06/10/2020,2020-06-10,Unavailable,0,0.8605002525438836
07/01/2020,2020-07-01,TT,0,0.6453751894079126
07/01/2020,2020-07-01,NTT,1,0.7340313920559344
07/01/2020,2020-07-01,Unavailable,0,0.5505235440419507
07/17/2020,2020-07-17,TT,0,0.412892658031463
07/17/2020,2020-07-17,NTT,1,0.5596694935235973
07/17/2020,2020-07-17,Unavailable,0,0.41975212014269797
09/07/2020,2020-09-07,TT,3,1.0648140901070235
09/07/2020,2020-09-07,NTT,3,1.5486105675802677
09/07/2020,2020-09-07,Unavailable,0,1.1614579256852007
09/16/2020,2020-09-16,TT,5,2.121093444263901
09/16/2020,2020-09-16,NTT,0,1.5908200831979256
09/16/2020,2020-09-16,Unavailable,0,1.1931150623984441
09/17/2020,2020-09-17,TT,1,1.144836296798833
09/17/2020,2020-09-17,NTT,0,0.8586272225991247
09/17/2020,2020-09-17,Unavailable,0,0.6439704169493434
09/18/2020,2020-09-18,TT,1,0.7329778127120076
09/18/2020,2020-09-18,NTT,1,0.7997333595340057
09/18/2020,2020-09-18,Unavailable,0,0.5998000196505042
09/23/2020,2020-09-23,TT,2,0.9498500147378783
09/23/2020,2020-09-23,NTT,1,0.9623875110534088
09/23/2020,2020-09-23,Unavailable,0,0.7217906332900565
09/25/2020,2020-09-25,TT,3,1.2913429749675425
09/25/2020,2020-09-25,NTT,0,0.9685072312256567
09/25/2020,2020-09-25,Unavailable,0,0.7263804234192425
09/30/2020,2020-09-30,TT,1,0.7947853175644319
09/30/2020,2020-09-30,NTT,1,0.846088988173324
09/30/2020,2020-09-30,Unavailable,0,0.6345667411299929
10/01/2020,2020-10-01,TT,1,0.7259250558474947
10/01/2020,2020-10-01,NTT,0,0.544443791885621
10/01/2020,2020-10-01,Unavailable,0,0.4083328439142157
10/02/2020,2020-10-02,TT,1,0.5562496329356618
10/02/2020,2020-10-02,NTT,0,0.4171872247017463
10/02/2020,2020-10-02,Unavailable,0,0.31289041852630967
10/06/2020,2020-10-06,TT,1,0.4846678138947323
10/06/2020,2020-10-06,NTT,0,0.3635008604210492
10/06/2020,2020-10-06,Unavailable,0,0.27262564531578687
10/11/2020,2020-10-11,TT,2,0.7044692339868402
10/11/2020,2020-10-11,NTT,4,1.5283519254901305
10/11/2020,2020-10-11,Unavailable,0,1.1462639441175977
10/18/2020,2020-10-18,TT,4,1.8596979580881985
10/18/2020,2020-10-18,NTT,0,1.3947734685661486
10/18/2020,2020-10-18,Unavailable,0,1.0460801014246113
10/20/2020,2020-10-20,TT,2,1.2845600760684583
10/20/2020,2020-10-20,NTT,0,0.9634200570513437
10/20/2020,2020-10-20,Unavailable,0,0.7225650427885076
10/23/2020,2020-10-23,TT,1,0.7919237820913808
10/23/2020,2020-10-23,NTT,1,0.8439428365685356
10/23/2020,2020-10-23,Unavailable,0,0.6329571274264016
10/25/2020,2020-10-25,TT,2,0.9747178455698013
10/25/2020,2020-10-25,NTT,0,0.7310383841773509
10/25/2020,2020-10-25,Unavailable,0,0.5482787881330131
10/26/2020,2020-10-26,TT,0,0.41120909109975984
10/26/2020,2020-10-26,NTT,1,0.55840681832482
10/26/2020,2020-10-26,Unavailable,0,0.41880511374361495
10/27/2020,2020-10-27,TT,0,0.3141038353077112
10/27/2020,2020-10-27,NTT,1,0.48557787648078343
10/27/2020,2020-10-27,Unavailable,0,0.3641834073605875
10/28/2020,2020-10-28,TT,3,1.0231375555204407
10/28/2020,2020-10-28,NTT,0,0.7673531666403305
10/28/2020,2020-10-28,Unavailable,0,0.5755148749802478
10/29/2020,2020-10-29,TT,2,0.9316361562351859
10/29/2020,2020-10-29,NTT,0,0.6987271171763894
10/29/2020,2020-10-29,Unavailable,0,0.524045337882292
11/03/2020,2020-11-03,TT,2,0.8930340034117191
11/03/2020,2020-11-03,NTT,0,0.6697755025587893
11/03/2020,2020-11-03,Unavailable,0,0.502331626919092
11/05/2020,2020-11-05,TT,1,0.6267487201893189
11/05/2020,2020-11-05,NTT,0,0.47006154014198914
11/05/2020,2020-11-05,Unavailable,0,0.3525461551064918
11/12/2020,2020-11-12,TT,3,1.014409616329869
11/12/2020,2020-11-12,NTT,0,0.7608072122474018
11/12/2020,2020-11-12,Unavailable,0,0.5706054091855512
11/16/2020,2020-11-16,TT,0,0.42795405688916344
11/16/2020,2020-11-16,NTT,1,0.5709655426668726
11/16/2020,2020-11-16,Unavailable,0,0.4282241570001544
11/17/2020,2020-11-17,TT,1,0.5711681177501159
11/17/2020,2020-11-17,NTT,1,0.6783760883125869
11/17/2020,2020-11-17,Unavailable,0,0.5087820662344401
11/20/2020,2020-11-20,TT,1,0.6315865496758301
11/20/2020,2020-11-20,NTT,0,0.4736899122568725
11/20/2020,2020-11-20,Unavailable,0,0.35526743419265433
11/23/2020,2020-11-23,TT,1,0.5164505756444907
11/23/2020,2020-11-23,NTT,0,0.387337931733368
11/23/2020,2020-11-23,Unavailable,0,0.290503448800026
11/24/2020,2020-11-24,TT,1,0.46787758660001955
11/24/2020,2020-11-24,NTT,0,0.3509081899500146
11/24/2020,2020-11-24,Unavailable,0,0.26318114246251095
12/01/2020,2020-12-01,TT,2,0.6973858568468833
12/01/2020,2020-12-01,NTT,0,0.5230393926351624
12/01/2020,2020-12-01,Unavailable,0,0.3922795444763718
12/03/2020,2020-12-03,TT,1,0.5442096583572789
12/03/2020,2020-12-03,NTT,0,0.40815724376795914
12/03/2020,2020-12-03,Unavailable,0,0.30611793282596933
12/10/2020,2020-12-10,TT,1,0.47958844961947705
12/10/2020,2020-12-10,NTT,1,0.6096913372146078
12/10/2020,2020-12-10,Unavailable,0,0.45726850291095583
12/12/2020,2020-12-12,TT,1,0.5929513771832169
12/12/2020,2020-12-12,NTT,0,0.44471353288741267
12/12/2020,2020-12-12,Unavailable,0,0.33353514966555947
12/18/2020,2020-12-18,TT,1,0.5001513622491697
12/18/2020,2020-12-18,NTT,0,0.3751135216868772
12/18/2020,2020-12-18,Unavailable,0,0.2813351412651579
12/20/2020,2020-12-20,TT,1,0.4610013559488685
12/20/2020,2020-12-20,NTT,0,0.34575101696165134
12/20/2020,2020-12-20,Unavailable,0,0.2593132627212385
12/24/2020,2020-12-24,TT,3,0.944484947040929
12/24/2020,2020-12-24,NTT,1,0.9583637102806968
12/24/2020,2020-12-24,Unavailable,0,0.7187727827105225
01/08/2021,2021-01-08,TT,2,1.039079587032892
01/08/2021,2021-01-08,NTT,2,1.2793096902746688
01/08/2021,2021-01-08,Unavailable,0,0.9594822677060015
01/09/2021,2021-01-09,TT,1,0.9696117007795012
01/09/2021,2021-01-09,NTT,0,0.7272087755846258
01/09/2021,2021-01-09,Unavailable,0,0.5454065816884693
01/15/2021,2021-01-15,TT,2,0.909054936266352
01/15/2021,2021-01-15,NTT,4,1.6817912021997643
01/15/2021,2021-01-15,Unavailable,0,1.261343401649823
01/21/2021,2021-01-21,TT,0,0.9460075512373672
01/21/2021,2021-01-21,NTT,1,0.9595056634280255
01/21/2021,2021-01-21,Unavailable,0,0.719629247571019
01/27/2021,2021-01-27,TT,1,0.7897219356782643
01/27/2021,2021-01-27,NTT,1,0.8422914517586982
01/27/2021,2021-01-27,Unavailable,0,0.6317185888190237
02/09/2021,2021-02-09,TT,0,0.4737889416142677
02/09/2021,2021-02-09,NTT,2,0.8553417062107009
02/09/2021,2021-02-09,Unavailable,0,0.6415062796580256
02/12/2021,2021-02-12,TT,0,0.4811297097435192
02/12/2021,2021-02-12,NTT,2,0.8608472823076395
02/12/2021,2021-02-12,Unavailable,0,0.6456354617307296
02/22/2021,2021-02-22,TT,1,0.7342265962980471
02/22/2021,2021-02-22,NTT,0,0.5506699472235352
02/22/2021,2021-02-22,Unavailable,0,0.41300246041765143
02/25/2021,2021-02-25,TT,1,0.5597518453132385
02/25/2021,2021-02-25,NTT,1,0.6698138839849289
02/25/2021,2021-02-25,Unavailable,0,0.5023604129886966
02/28/2021,2021-02-28,TT,0,0.3767703097415224
02/28/2021,2021-02-28,NTT,1,0.5325777323061419
02/28/2021,2021-02-28,Unavailable,0,0.3994332992296064
03/03/2021,2021-03-03,TT,1,0.5495749744222048
03/03/2021,2021-03-03,NTT,0,0.4121812308166536
03/03/2021,2021-03-03,Unavailable,0,0.30913592311249016
03/05/2021,2021-03-05,TT,4,1.231851942334368
03/05/2021,2021-03-05,NTT,3,1.6738889567507762
03/05/2021,2021-03-05,Unavailable,0,1.255416717563082
03/12/2021,2021-03-12,TT,0,0.9415625381723114
03/12/2021,2021-03-12,NTT,6,2.2061719036292335
03/12/2021,2021-03-12,Unavailable,0,1.654628927721925
03/13/2021,2021-03-13,TT,0,1.2409716957914436
03/13/2021,2021-03-13,NTT,1,1.1807287718435828
03/13/2021,2021-03-13,Unavailable,0,0.8855465788826871
03/15/2021,2021-03-15,TT,0,0.6641599341620152
03/15/2021,2021-03-15,NTT,1,0.7481199506215114
03/15/2021,2021-03-15,Unavailable,0,0.5610899629661334
03/17/2021,2021-03-17,TT,1,0.6708174722246001
03/17/2021,2021-03-17,NTT,2,1.00311310416845
03/17/2021,2021-03-17,Unavailable,0,0.7523348281263375
03/19/2021,2021-03-19,TT,0,0.5642511210947531
03/19/2021,2021-03-19,NTT,1,0.6731883408210647
03/19/2021,2021-03-19,Unavailable,0,0.5048912556157985
03/25/2021,2021-03-25,TT,1,0.6286684417118489
03/25/2021,2021-03-25,NTT,3,1.2215013312838867
03/25/2021,2021-03-25,Unavailable,0,0.916125998462915
03/26/2021,2021-03-26,TT,0,0.6870944988471861
03/26/2021,2021-03-26,NTT,2,1.0153208741353896
03/26/2021,2021-03-26,Unavailable,0,0.7614906556015422
04/02/2021,2021-04-02,TT,0,0.5711179917011565
04/02/2021,2021-04-02,NTT,6,1.9283384937758676
04/02/2021,2021-04-02,Unavailable,0,1.4462538703319006
04/04/2021,2021-04-04,TT,0,1.0846904027489253
04/04/2021,2021-04-04,NTT,1,1.0635178020616938
04/04/2021,2021-04-04,Unavailable,0,0.7976383515462703
04/08/2021,2021-04-08,TT,1,0.8482287636597028
04/08/2021,2021-04-08,NTT,0,0.636171572744777
04/08/2021,2021-04-08,Unavailable,0,0.4771286795585827
04/10/2021,2021-04-10,TT,0,0.35784650966893694
04/10/2021,2021-04-10,NTT,1,0.5183848822517028
04/10/2021,2021-04-10,Unavailable,0,0.38878866168877707
04/14/2021,2021-04-14,TT,0,0.29159149626658276
04/14/2021,2021-04-14,NTT,2,0.7186936221999372
04/14/2021,2021-04-14,Unavailable,0,0.5390202166499528
04/20/2021,2021-04-20,TT,1,0.6542651624874646
04/20/2021,2021-04-20,NTT,0,0.4906988718655984
04/20/2021,2021-04-20,Unavailable,0,0.36802415389919874
04/22/2021,2021-04-22,TT,0,0.276018115424399
04/22/2021,2021-04-22,NTT,2,0.7070135865682993
04/22/2021,2021-04-22,Unavailable,0,0.5302601899262244
04/27/2021,2021-04-27,TT,0,0.39769514244466825
04/27/2021,2021-04-27,NTT,1,0.5482713568335013
04/27/2021,2021-04-27,Unavailable,0,0.4112035176251259
04/30/2021,2021-04-30,TT,0,0.3084026382188444
04/30/2021,2021-04-30,NTT,2,0.7313019786641334
04/30/2021,2021-04-30,Unavailable,0,0.5484764839981
05/03/2021,2021-05-03,TT,0,0.411357362998575
05/03/2021,2021-05-03,NTT,1,0.5585180222489313
05/03/2021,2021-05-03,Unavailable,0,0.41888851668669846
05/05/2021,2021-05-05,TT,1,0.5641663875150239
05/05/2021,2021-05-05,NTT,0,0.4231247906362679
05/05/2021,2021-05-05,Unavailable,0,0.3173435929772009
05/13/2021,2021-05-13,TT,0,0.23800769473290065
05/13/2021,2021-05-13,NTT,1,0.4285057710496756
05/13/2021,2021-05-13,Unavailable,0,0.3213793282872566
05/14/2021,2021-05-14,TT,0,0.24103449621544246
05/14/2021,2021-05-14,NTT,2,0.6807758721615819
05/14/2021,2021-05-14,Unavailable,0,0.5105819041211863
05/18/2021,2021-05-18,TT,0,0.38293642809088974
05/18/2021,2021-05-18,NTT,3,1.0372023210681676
05/18/2021,2021-05-18,Unavailable,0,0.7779017408011256
05/19/2021,2021-05-19,TT,0,0.5834263056008442
05/19/2021,2021-05-19,NTT,3,1.1875697292006333
05/19/2021,2021-05-19,Unavailable,0,0.8906772969004749
05/20/2021,2021-05-20,TT,0,0.668007972675356
05/20/2021,2021-05-20,NTT,1,0.7510059795065172
05/20/2021,2021-05-20,Unavailable,0,0.5632544846298878
05/28/2021,2021-05-28,TT,0,0.42244086347241583
05/28/2021,2021-05-28,NTT,1,0.5668306476043119
05/28/2021,2021-05-28,Unavailable,0,0.4251229857032339
06/04/2021,2021-06-04,TT,0,0.3188422392774254
06/04/2021,2021-06-04,NTT,2,0.739131679458069
06/04/2021,2021-06-04,Unavailable,0,0.5543487595935517
06/07/2021,2021-06-07,TT,0,0.41576156969516376
06/07/2021,2021-06-07,NTT,1,0.5618211772713728
06/07/2021,2021-06-07,Unavailable,0,0.4213658829535296
06/08/2021,2021-06-08,TT,0,0.31602441221514715
06/08/2021,2021-06-08,NTT,2,0.7370183091613604
06/08/2021,2021-06-08,Unavailable,0,0.5527637318710202
06/14/2021,2021-06-14,TT,0,0.41457279890326515
06/14/2021,2021-06-14,NTT,1,0.5609295991774489
06/14/2021,2021-06-14,Unavailable,0,0.42069719938308664
06/21/2021,2021-06-21,TT,0,0.31552289953731494
06/21/2021,2021-06-21,NTT,1,0.4866421746529862
06/21/2021,2021-06-21,Unavailable,0,0.3649816309897396
06/30/2021,2021-06-30,TT,0,0.2737362232423047
06/30/2021,2021-06-30,NTT,2,0.7053021674317286
06/30/2021,2021-06-30,Unavailable,0,0.5289766255737964
07/06/2021,2021-07-06,TT,0,0.3967324691803473
07/06/2021,2021-07-06,NTT,1,0.5475493518852604
07/06/2021,2021-07-06,Unavailable,0,0.4106620139139453
07/29/2021,2021-07-29,TT,0,0.30799651043545895
07/29/2021,2021-07-29,NTT,1,0.48099738282659427
07/29/2021,2021-07-29,Unavailable,0,0.36074803711994563
08/24/2021,2021-08-24,TT,0,0.2705610278399592
08/24/2021,2021-08-24,NTT,1,0.45292077087996946
08/24/2021,2021-08-24,Unavailable,0,0.33969057815997705
08/30/2021,2021-08-30,TT,2,0.754767933619983
08/30/2021,2021-08-30,NTT,1,0.8160759502149872
08/30/2021,2021-08-30,Unavailable,0,0.6120569626612403
09/01/2021,2021-09-01,TT,1,0.7090427219959302
09/01/2021,2021-09-01,NTT,0,0.5317820414969476
09/01/2021,2021-09-01,Unavailable,0,0.3988365311227107
09/08/2021,2021-09-08,TT,5,1.5491273983420335
09/08/2021,2021-09-08,NTT,3,1.9118455487565251
09/08/2021,2021-09-08,Unavailable,0,1.4338841615673936
09/09/2021,2021-09-09,TT,0,1.075413121175545
09/09/2021,2021-09-09,NTT,1,1.0565598408816588
09/09/2021,2021-09-09,Unavailable,0,0.792419880661244
09/10/2021,2021-09-10,TT,1,0.8443149104959331
09/10/2021,2021-09-10,NTT,0,0.6332361828719497
09/10/2021,2021-09-10,Unavailable,0,0.47492713715396223
09/13/2021,2021-09-13,TT,1,0.6061953528654717
09/13/2021,2021-09-13,NTT,1,0.7046465146491038
09/13/2021,2021-09-13,Unavailable,0,0.5284848859868277
09/14/2021,2021-09-14,TT,2,0.896363664490121
